B7;B3;D11;-1.26022676
B7;B3;D12;1.282831405
B7;B4;D01;-0.787482447
B7;B4;D02;0.791819389
B7;B4;D03;-0.77686853
B7;B4;D04;0.783553836
B7;B4;D05;-0.771201674
B7;B4;D06;0.779336224
B7;B4;D07;-0.770090773
B7;B4;D08;0.780751588
B7;B4;D09;-0.773431106
B7;B4;D10;0.786306519
B7;B4;D11;-0.781054931
B7;B4;D12;0.796148346
B7;B5;D01;-0.524133156
B7;B5;D02;0.5291028
B7;B5;D03;-0.517019949
B7;B5;D04;0.524134344
B7;B5;D05;-0.513233846
B7;B5;D06;0.520361299
B7;B5;D07;-0.512628436
B7;B5;D08;0.522406857
B7;B5;D09;-0.514970954
B7;B5;D10;0.525924671
B7;B5;D11;-0.51960115
B7;B5;D12;0.532926719
B7;B6;D01;-0.263510947
B7;B6;D02;0.263385704
B7;B6;D03;-0.260091685
B7;B6;D04;0.26082554
B7;B6;D05;-0.258049629
B7;B6;D06;0.259077272
B7;B6;D07;-0.257776543
B7;B6;D08;0.259886989
B7;B6;D09;-0.258831807
B7;B6;D10;0.262083556
B7;B6;D11;-0.26192717
B7;B6;D12;0.265454785
B7;B8;D01;-1.531743765
B7;B8;D02;1.537721741
B7;B8;D03;-1.510895831
B7;B8;D04;1.521871584
B7;B8;D05;-1.500157436
B7;B8;D06;1.514510458
B7;B8;D07;-1.498180951
B7;B8;D08;1.516608901
B7;B8;D09;-1.503655659
B7;B8;D10;1.526721296
B7;B8;D11;-1.519316843
B7;B8;D12;1.546500938
B7;B8a;D01;0.260035699
B7;B8a;D02;-0.265540587
B7;B8a;D03;0.257148826
B7;B8a;D04;-0.263061323
B7;B8a;D05;0.255229641
B7;B8a;D06;-0.262133818
B7;B8a;D07;0.254501361
B7;B8a;D08;-0.262301123
B7;B8a;D09;0.255405072
B7;B8a;D10;-0.263848259
B7;B8a;D11;0.257700258
B7;B8a;D12;-0.267494302
B7;B9;D01;0.802096207
B7;B9;D02;-0.798014379
B7;B9;D03;0.792065926
B7;B9;D04;-0.790365919
B7;B9;D05;0.786751997
B7;B9;D06;-0.786148658
B7;B9;D07;0.785090053
B7;B9;D08;-0.786893708
B7;B9;D09;0.788517772
B7;B9;D10;-0.792119778
B7;B9;D11;0.794882822
B7;B9;D12;-0.802919008
B7;B10;D01;-0.909265602
B7;B10;D02;0.950320719
B7;B10;D03;-0.899854559
B7;B10;D04;0.939394135
B7;B10;D05;-0.890277345
B7;B10;D06;0.936720708
B7;B10;D07;-0.889053022
B7;B10;D08;0.937028741
B7;B10;D09;-0.889975141
B7;B10;D10;0.945205946
B7;B10;D11;-0.901138144
B7;B10;D12;0.957755233
B7;B11;D01;-0.28571326
B7;B11;D02;0.31965427
B7;B11;D03;-0.282723567
B7;B11;D04;0.315075397
B7;B11;D05;-0.27901324
B7;B11;D06;0.315435957
B7;B11;D07;-0.278783472
B7;B11;D08;0.316457831
B7;B11;D09;-0.277270383
B7;B11;D10;0.321379681
B7;B11;D11;-0.281508784
B7;B11;D12;0.325680942
B7;B12;D01;0.3384261
B7;B12;D02;-0.310670484
B7;B12;D03;0.333077736
B7;B12;D04;-0.308305309
B7;B12;D05;0.331594563
B7;B12;D06;-0.304981186
B7;B12;D07;0.331315075
B7;B12;D08;-0.304540717
B7;B12;D09;0.334549873
B7;B12;D10;-0.303740401
B7;B12;D11;0.336475911
B7;B12;D12;-0.308287857
B8;B1;D01;2.066346153
B8;B1;D02;-2.062325619
B8;B1;D03;2.038558918
B8;B1;D04;-2.041525122
B8;B1;D05;2.024683209
B8;B1;D06;-2.03157777
B8;B1;D07;2.021466306
B8;B1;D08;-2.034052649
B8;B1;D09;2.028967501
B8;B1;D10;-2.047365331
B8;B1;D11;2.049514569
B8;B1;D12;-2.074926421
B8;B2;D01;-0.261933215
B8;B2;D02;0.261041909
B8;B2;D03;-0.258829118
B8;B2;D04;0.257838672
B8;B2;D05;-0.256489825
B8;B2;D06;0.25691228
B8;B2;D07;-0.256099312
B8;B2;D08;0.257081867
B8;B2;D09;-0.257975645
B8;B2;D10;0.258711635
B8;B2;D11;-0.259481568
B8;B2;D12;0.261890754
B8;B3;D01;0.262349978
B8;B3;D02;-0.26204119
B8;B3;D03;0.258919124
B8;B3;D04;-0.25933002
B8;B3;D05;0.257265294
B8;B3;D06;-0.258391008
B8;B3;D07;0.256698574
B8;B3;D08;-0.258233374
B8;B3;D09;0.257264042
B8;B3;D10;-0.259983429
B8;B3;D11;0.259111118
B8;B3;D12;-0.263653511
B8;B4;D01;0.744281549
B8;B4;D02;-0.745871863
B8;B4;D03;0.734033331
B8;B4;D04;-0.738307487
B8;B4;D05;0.728952482
B8;B4;D06;-0.735173334
B8;B4;D07;0.728080513
B8;B4;D08;-0.73585694
B8;B4;D09;0.730208264
B8;B4;D10;-0.740407326
B8;B4;D11;0.738238353
B8;B4;D12;-0.750326515
B8;B5;D01;1.007645586
B8;B5;D02;-1.008590788
B8;B5;D03;0.993895192
B8;B5;D04;-0.997734772
B8;B5;D05;0.986932357
B8;B5;D06;-0.994157125
B8;B5;D07;0.985554471
B8;B5;D08;-0.99421051
B8;B5;D09;0.988683443
B8;B5;D10;-1.000793535
B8;B5;D11;0.999717064
B8;B5;D12;-1.013541623
B8;B6;D01;1.268257023
B8;B6;D02;-1.274289082
B8;B6;D03;1.250815457
B8;B6;D04;-1.261030707
B8;B6;D05;1.242113935
B8;B6;D06;-1.25543024
B8;B6;D07;1.240409808
B8;B6;D08;-1.256714798
B8;B6;D09;1.244833585
B8;B6;D10;-1.264610069
B8;B6;D11;1.257412714
B8;B6;D12;-1.280976715
B8;B7;D01;1.531771395
B8;B7;D02;-1.537678939
B8;B7;D03;1.510907201
B8;B7;D04;-1.521859412
B8;B7;D05;1.500163631
B8;B7;D06;-1.514507922
B8;B7;D07;1.498189561
B8;B7;D08;-1.516600149
B8;B7;D09;1.503674252
B8;B7;D10;-1.526691916
B8;B7;D11;1.519353087
B8;B7;D12;-1.546426452
B8;B8a;D01;1.791821458
B8;B8a;D02;-1.803208492
B8;B8a;D03;1.768058078
B8;B8a;D04;-1.784925187
B8;B8a;D05;1.755387685
B8;B8a;D06;-1.776652827
B8;B8a;D07;1.752679621
B8;B8a;D08;-1.778914313
B8;B8a;D09;1.759061024
B8;B8a;D10;-1.79054694
B8;B8a;D11;1.777027683
B8;B8a;D12;-1.813914669
B8;B9;D01;2.333892846
B8;B9;D02;-2.335663217
B8;B9;D03;2.302984348
B8;B9;D04;-2.312221919
B8;B9;D05;2.286915333
B8;B9;D06;-2.300666227
B8;B9;D07;2.283271017
B8;B9;D08;-2.303506206
B8;B9;D09;2.292179096
B8;B9;D10;-2.318811273
B8;B9;D11;2.314227495
B8;B9;D12;-2.34931515
B8;B10;D01;0.62249182
B8;B10;D02;-0.587381885
B8;B10;D03;0.61104333
B8;B10;D04;-0.582469077
B8;B10;D05;0.609871339
B8;B10;D06;-0.577788674
B8;B10;D07;0.609114927
B8;B10;D08;-0.579575228
B8;B10;D09;0.613663967
B8;B10;D10;-0.581511649
B8;B10;D11;0.618151223
B8;B10;D12;-0.588740576
B8;B11;D01;1.246054519
B8;B11;D02;-1.218026092
B8;B11;D03;1.228184075
B8;B11;D04;-1.206788764
B8;B11;D05;1.221151259
B8;B11;D06;-1.199078837
B8;B11;D07;1.219403799
B8;B11;D08;-1.200151957
B8;B11;D09;1.226395075
B8;B11;D10;-1.205331474
B8;B11;D11;1.237831411
B8;B11;D12;-1.220767856
B8;B12;D01;1.870219243
B8;B12;D02;-1.848331658
B8;B12;D03;1.843995376
B8;B12;D04;-1.830165339
B8;B12;D05;1.831759526
B8;B12;D06;-1.819497396
B8;B12;D07;1.829498206
B8;B12;D08;-1.821149827
B8;B12;D09;1.838209133
B8;B12;D10;-1.830441672
B8;B12;D11;1.855803924
B8;B12;D12;-1.854711383
B8a;B1;D01;0.274522519
B8a;B1;D02;-0.2591407
B8a;B1;D03;0.270498803
B8a;B1;D04;-0.256616337
B8a;B1;D05;0.269297082
B8a;B1;D06;-0.254936102
B8a;B1;D07;0.268794858
B8a;B1;D08;-0.255146968
B8a;B1;D09;0.269921994
B8a;B1;D10;-0.256825542
B8a;B1;D11;0.272512273
B8a;B1;D12;-0.261021628
B8a;B2;D01;-2.053710934
B8a;B2;D02;2.064331183
B8a;B2;D03;-2.026877558
B8a;B2;D04;2.042781677
B8a;B2;D05;-2.011879815
B8a;B2;D06;2.033560966
B8a;B2;D07;-2.008779514
B8a;B2;D08;2.03600075
B8a;B2;D09;-2.01702487
B8a;B2;D10;2.049303353
B8a;B2;D11;-2.036473149
B8a;B2;D12;2.075933721
B8a;B3;D01;-1.529440842
B8a;B3;D02;1.54122824
B8a;B3;D03;-1.509140254
B8a;B3;D04;1.525603711
B8a;B3;D05;-1.498139465
B8a;B3;D06;1.518249819
B8a;B3;D07;-1.496005012
B8a;B3;D08;1.520670356
B8a;B3;D09;-1.501817395
B8a;B3;D10;1.530580322
B8a;B3;D11;-1.517926658
B8a;B3;D12;1.550336275
B8a;B4;D01;-1.047515704
B8a;B4;D02;1.057365509
B8a;B4;D03;-1.034016532
B8a;B4;D04;1.04661538
B8a;B4;D05;-1.026430663
B8a;B4;D06;1.041467748
B8a;B4;D07;-1.024589904
B8a;B4;D08;1.043051367
B8a;B4;D09;-1.028833926
B8a;B4;D10;1.050157347
B8a;B4;D11;-1.038752658
B8a;B4;D12;1.063652729
B8a;B5;D01;-0.784166984
B8a;B5;D02;0.794649593
B8a;B5;D03;-0.774169295
B8a;B5;D04;0.787197323
B8a;B5;D05;-0.768464856
B8a;B5;D06;0.782495191
B8a;B5;D07;-0.767131282
B8a;B5;D08;0.784708674
B8a;B5;D09;-0.770376104
B8a;B5;D10;0.789775829
B8a;B5;D11;-0.777300605
B8a;B5;D12;0.800430415
B8a;B6;D01;-0.523545441
B8a;B6;D02;0.528927953
B8a;B6;D03;-0.517240102
B8a;B6;D04;0.523885658
B8a;B6;D05;-0.513279988
B8a;B6;D06;0.52120798
B8a;B6;D07;-0.512280053
B8a;B6;D08;0.522185236
B8a;B6;D09;-0.514238239
B8a;B6;D10;0.525931389
B8a;B6;D11;-0.51962795
B8a;B6;D12;0.532949389
B8a;B7;D01;-0.260035112
B8a;B7;D02;0.265543675
B8a;B7;D03;-0.257148543
B8a;B7;D04;0.26306098
B8a;B7;D05;-0.255230626
B8a;B7;D06;0.262131631
B8a;B7;D07;-0.254504857
B8a;B7;D08;0.262298842
B8a;B7;D09;-0.255407594
B8a;B7;D10;0.263847815
B8a;B7;D11;-0.257701441
B8a;B7;D12;0.267495059
B8a;B8;D01;-1.79177529
B8a;B8;D02;1.803274856
B8a;B8;D03;-1.768043483
B8a;B8;D04;1.784935552
B8a;B8;D05;-1.755387453
B8a;B8;D06;1.776642202
B8a;B8;D07;-1.752683873
B8a;B8;D08;1.778908287
B8a;B8;D09;-1.759061192
B8a;B8;D10;1.790573318
B8a;B8;D11;-1.777015643
B8a;B8;D12;1.814008451
B8a;B9;D01;0.542059329
B8a;B9;D02;-0.532477813
B8a;B9;D03;0.534916304
B8a;B9;D04;-0.527306443
B8a;B9;D05;0.531521484
B8a;B9;D06;-0.524015208
B8a;B9;D07;0.530587498
B8a;B9;D08;-0.524592486
B8a;B9;D09;0.533111732
B8a;B9;D10;-0.528272748
B8a;B9;D11;0.537181104
B8a;B9;D12;-0.535428783
B8a;B10;D01;-1.169298719
B8a;B10;D02;1.215869528
B8a;B10;D03;-1.15700227
B8a;B10;D04;1.202456073
B8a;B10;D05;-1.145505771
B8a;B10;D06;1.198852165
B8a;B10;D07;-1.143551619
B8a;B10;D08;1.199327806
B8a;B10;D09;-1.145378014
B8a;B10;D10;1.20905754
B8a;B10;D11;-1.158835422
B8a;B10;D12;1.225262864
B8a;B11;D01;-0.545747617
B8a;B11;D02;0.585197699
B8a;B11;D03;-0.539872014
B8a;B11;D04;0.578136852
B8a;B11;D05;-0.534243712
B8a;B11;D06;0.577568474
B8a;B11;D07;-0.533287091
B8a;B11;D08;0.578757901
B8a;B11;D09;-0.532676775
B8a;B11;D10;0.585229747
B8a;B11;D11;-0.53920962
B8a;B11;D12;0.593179157
B8a;B12;D01;0.078390328
B8a;B12;D02;-0.045131455
B8a;B12;D03;0.075928121
B8a;B12;D04;-0.045244758
B8a;B12;D05;0.076363789
B8a;B12;D06;-0.042848327
B8a;B12;D07;0.076812328
B8a;B12;D08;-0.042240408
B8a;B12;D09;0.079144466
B8a;B12;D10;-0.039891671
B8a;B12;D11;0.078775625
B8a;B12;D12;-0.040792941
B9;B1;D01;-0.267535645
B9;B1;D02;0.2733344
B9;B1;D03;-0.26441549
B9;B1;D04;0.270684624
B9;B1;D05;-0.262221337
B9;B1;D06;0.269073902
B9;B1;D07;-0.261788812
B9;B1;D08;0.269442656
B9;B1;D09;-0.263182605
B9;B1;D10;0.271446227
B9;B1;D11;-0.264650676
B9;B1;D12;0.274412503
B9;B2;D01;-2.595777408
B9;B2;D02;2.596854288
B9;B2;D03;-2.561800332
B9;B2;D04;2.570102982
B9;B2;D05;-2.543404203
B9;B2;D06;2.557576305
B9;B2;D07;-2.539364839
B9;B2;D08;2.56059237
B9;B2;D09;-2.550126028
B9;B2;D10;2.577587226
B9;B2;D11;-2.573628383
B9;B2;D12;2.611404672
B9;B3;D01;-2.071506528
B9;B3;D02;2.073742775
B9;B3;D03;-2.044064147
B9;B3;D04;2.05291949
B9;B3;D05;-2.029667553
B9;B3;D06;2.042260535
B9;B3;D07;-2.026595426
B9;B3;D08;2.045257389
B9;B3;D09;-2.034926799
B9;B3;D10;2.058851454
B9;B3;D11;-2.055096994
B9;B3;D12;2.085792941
B9;B4;D01;-1.589578943
B9;B4;D02;1.589863119
B9;B4;D03;-1.568934962
B9;B4;D04;1.573923093
B9;B4;D05;-1.557951243
B9;B4;D06;1.565477645
B9;B4;D07;-1.555173438
B9;B4;D08;1.567640171
B9;B4;D09;-1.561935519
B9;B4;D10;1.578432918
B9;B4;D11;-1.575909642
B9;B4;D12;1.599106688
B9;B5;D01;-1.326232615
B9;B5;D02;1.327151213
B9;B5;D03;-1.309091178
B9;B5;D04;1.314512763
B9;B5;D05;-1.29998946
B9;B5;D06;1.306511827
B9;B5;D07;-1.297718574
B9;B5;D08;1.309301701
B9;B5;D09;-1.303482963
B9;B5;D10;1.318056115
B9;B5;D11;-1.314468515
B9;B5;D12;1.335882311
B9;B6;D01;-1.065604449
B9;B6;D02;1.061416353
B9;B6;D03;-1.052157242
B9;B6;D04;1.05118891
B9;B6;D05;-1.044802579
B9;B6;D06;1.045215086
B9;B6;D07;-1.042867866
B9;B6;D08;1.046770991
B9;B6;D09;-1.047348053
B9;B6;D10;1.054195428
B9;B6;D11;-1.056804105
B9;B6;D12;1.068388491
B9;B7;D01;-0.802092989
B9;B7;D02;0.798039335
B9;B7;D03;-0.792064842
B9;B7;D04;0.790371183
B9;B7;D05;-0.786753488
B9;B7;D06;0.786142582
B9;B7;D07;-0.785094026
B9;B7;D08;0.786886602
B9;B7;D09;-0.788520127
B9;B7;D10;0.79211621
B9;B7;D11;-0.794880533
B9;B7;D12;0.802933814
B9;B8;D01;-2.333838989
B9;B8;D02;2.33578982
B9;B8;D03;-2.302964525
B9;B8;D04;2.312250399
B9;B8;D05;-2.286911847
B9;B8;D06;2.300652447
B9;B8;D07;-2.28327086
B9;B8;D08;2.30349564
B9;B8;D09;-2.292166317
B9;B8;D10;2.318846037
B9;B8;D11;-2.314180098
B9;B8;D12;2.349469299
B9;B8a;D01;-0.542061488
B9;B8a;D02;0.532486144
B9;B8a;D03;-0.534916238
B9;B8a;D04;0.52731137
B9;B8a;D05;-0.531520447
B9;B8a;D06;0.524016073
B9;B8a;D07;-0.530586104
B9;B8a;D08;0.524591982
B9;B8a;D09;-0.533108457
B9;B8a;D10;0.528273012
B9;B8a;D11;-0.537171897
B9;B8a;D12;0.535436419
B9;B10;D01;-1.711360456
B9;B10;D02;1.748375239
B9;B10;D03;-1.691917899
B9;B10;D04;1.729765755
B9;B10;D05;-1.677025937
B9;B10;D06;1.722861885
B9;B10;D07;-1.674134865
B9;B10;D08;1.723915581
B9;B10;D09;-1.678479835
B9;B10;D10;1.737331987
B9;B10;D11;-1.695989677
B9;B10;D12;1.760723679
B9;B11;D01;-1.087807032
B9;B11;D02;1.117689217
B9;B11;D03;-1.074789756
B9;B11;D04;1.105445315
B9;B11;D05;-1.065766836
B9;B11;D06;1.101580223
B9;B11;D07;-1.063875335
B9;B11;D08;1.103347306
B9;B11;D09;-1.065786606
B9;B11;D10;1.113501251
B9;B11;D11;-1.07638574
B9;B11;D12;1.128623441
B9;B12;D01;-0.463672372
B9;B12;D02;0.487350112
B9;B12;D03;-0.458990854
B9;B12;D04;0.482062819
B9;B12;D05;-0.455159099
B9;B12;D06;0.481164875
B9;B12;D07;-0.453775273
B9;B12;D08;0.482350187
B9;B12;D09;-0.453964994
B9;B12;D10;0.488381087
B9;B12;D11;-0.45839592
B9;B12;D12;0.494644611
B10;B1;D01;1.443830063
B10;B1;D02;-1.474954071
B10;B1;D03;1.427503073
B10;B1;D04;-1.459062502
B10;B1;D05;1.414806329
B10;B1;D06;-1.453789234
B10;B1;D07;1.412348901
B10;B1;D08;-1.454476505
B10;B1;D09;1.415299924
B10;B1;D10;-1.465853473
B10;B1;D11;1.431340612
B10;B1;D12;-1.486187164
B10;B2;D01;-0.884411727
B10;B2;D02;0.848429829
B10;B2;D03;-0.869866012
B10;B2;D04;0.840314233
B10;B2;D05;-0.866365139
B10;B2;D06;0.834703698
B10;B2;D07;-0.865217792
B10;B2;D08;0.83666083
B10;B2;D09;-0.871641234
B10;B2;D10;0.840226926
B10;B2;D11;-0.877627707
B10;B2;D12;0.850635066
B10;B3;D01;-0.360137808
B10;B3;D02;0.325343868
B10;B3;D03;-0.352125292
B10;B3;D04;0.323142053
B10;B3;D05;-0.352615077
B10;B3;D06;0.319397664
B10;B3;D07;-0.352425998
B10;B3;D08;0.321341468
B10;B3;D09;-0.356414858
B10;B3;D10;0.32152659
B10;B3;D11;-0.359055537
B10;B3;D12;0.325084929
B10;B4;D01;0.12178693
B10;B4;D02;-0.158492551
B10;B4;D03;0.122989975
B10;B4;D04;-0.155839145
B10;B4;D05;0.119078262
B10;B4;D06;-0.157384476
B10;B4;D07;0.118964185
B10;B4;D08;-0.156280446
B10;B4;D09;0.116544026
B10;B4;D10;-0.158894724
B10;B4;D11;0.12008194
B10;B4;D12;-0.161585315
B10;B5;D01;0.385143718
B10;B5;D02;-0.421209914
B10;B5;D03;0.382844128
B10;B5;D04;-0.415263627
B10;B5;D05;0.377053551
B10;B5;D06;-0.416364779
B10;B5;D07;0.376434368
B10;B5;D08;-0.414630952
B10;B5;D09;0.375012656
B10;B5;D10;-0.419278441
B10;B5;D11;0.381550171
B10;B5;D12;-0.424799226
B10;B6;D01;0.645755205
B10;B6;D02;-0.686912633
B10;B6;D03;0.639766345
B10;B6;D04;-0.678564754
B10;B6;D05;0.632235575
B10;B6;D06;-0.677642249
B10;B6;D07;0.631288296
B10;B6;D08;-0.677140127
B10;B6;D09;0.631157388
B10;B6;D10;-0.683100996
B10;B6;D11;0.639235659
B10;B6;D12;-0.692240875
B10;B7;D01;0.909265762
B10;B7;D02;-0.950300612
B10;B7;D03;0.899856864
B10;B7;D04;-0.939392892
B10;B7;D05;0.890285138
B10;B7;D06;-0.936720376
B10;B7;D07;0.889067013
B10;B7;D08;-0.937026625
B10;B7;D09;0.889994044
B10;B7;D10;-0.945182752
B10;B7;D11;0.901168201
B10;B7;D12;-0.957689397
B10;B8;D01;-0.622480038
B10;B8;D02;0.58738563
B10;B8;D03;-0.611035847
B10;B8;D04;0.582473149
B10;B8;D05;-0.609874394
B10;B8;D06;0.577789518
B10;B8;D07;-0.60911905
B10;B8;D08;0.579576438
B10;B8;D09;-0.613669878
B10;B8;D10;0.581511809
B10;B8;D11;-0.618156091
B10;B8;D12;0.588740099
B10;B8a;D01;1.169309078
B10;B8a;D02;-1.215832027
B10;B8a;D03;1.157005251
B10;B8a;D04;-1.202456724
B10;B8a;D05;1.145511085
B10;B8a;D06;-1.198860413
B10;B8a;D07;1.143560794
B10;B8a;D08;-1.199335745
B10;B8a;D09;1.145388422
B10;B8a;D10;-1.209034172
B10;B8a;D11;1.158849108
B10;B8a;D12;-1.225175969
B10;B9;D01;1.711371295
B10;B9;D02;-1.748290576
B10;B9;D03;1.691924004
B10;B9;D04;-1.729757227
B10;B9;D05;1.677036398
B10;B9;D06;-1.722874688
B10;B9;D07;1.674151422
B10;B9;D08;-1.723927678
B10;B9;D09;1.678504021
B10;B9;D10;-1.737298156
B10;B9;D11;1.696038529
B10;B9;D12;-1.760576636
B10;B11;D01;0.623553374
B10;B11;D02;-0.630648092
B10;B11;D03;0.617135319
B10;B11;D04;-0.624319489
B10;B11;D05;0.611272638
B10;B11;D06;-0.621288058
B10;B11;D07;0.610281557
B10;B11;D08;-0.620574423
B10;B11;D09;0.612718729
B10;B11;D10;-0.623818786
B10;B11;D11;0.619653038
B10;B11;D12;-0.632029513
B10;B12;D01;1.247703939
B10;B12;D02;-1.260957005
B10;B12;D03;1.232938722
B10;B12;D04;-1.24769833
B10;B12;D05;1.22188049
B10;B12;D06;-1.241706152
B10;B12;D07;1.220377597
B10;B12;D08;-1.241572232
B10;B12;D09;1.22453475
B10;B12;D10;-1.248929278
B10;B12;D11;1.237622644
B10;B12;D12;-1.265972671
B11;B1;D01;0.820259521
B11;B1;D02;-0.844308212
B11;B1;D03;0.810361285
B11;B1;D04;-0.834742556
B11;B1;D05;0.803534041
B11;B1;D06;-0.832502102
B11;B1;D07;0.802075656
B11;B1;D08;-0.833905344
B11;B1;D09;0.802594496
B11;B1;D10;-0.842052599
B11;B1;D11;0.811712897
B11;B1;D12;-0.854185546
B11;B2;D01;-1.507941373
B11;B2;D02;1.479080711
B11;B2;D03;-1.486990632
B11;B2;D04;1.464628852
B11;B2;D05;-1.477632041
B11;B2;D06;1.45598861
B11;B2;D07;-1.475496424
B11;B2;D08;1.457244658
B11;B2;D09;-1.484359242
B11;B2;D10;1.464066274
B11;B2;D11;-1.497273982
B11;B2;D12;1.482718726
B11;B3;D01;-0.983678179
B11;B3;D02;0.955995048
B11;B3;D03;-0.96925645
B11;B3;D04;0.947457239
B11;B3;D05;-0.963888927
B11;B3;D06;0.940681372
B11;B3;D07;-0.962714475
B11;B3;D08;0.941917511
B11;B3;D09;-0.96914219
B11;B3;D10;0.945350552
B11;B3;D11;-0.978718194
B11;B3;D12;0.957140525
B11;B4;D01;-0.501760433
B11;B4;D02;0.472153084
B11;B4;D03;-0.494141052
B11;B4;D04;0.468475433
B11;B4;D05;-0.492189154
B11;B4;D06;0.463900012
B11;B4;D07;-0.491309534
B11;B4;D08;0.464295948
B11;B4;D09;-0.496166515
B11;B4;D10;0.464926095
B11;B4;D11;-0.499553941
B11;B4;D12;0.470461217
B11;B5;D01;-0.238413268
B11;B5;D02;0.20944139
B11;B5;D03;-0.234293016
B11;B5;D04;0.209057324
B11;B5;D05;-0.234219775
B11;B5;D06;0.20492311
B11;B5;D07;-0.233845757
B11;B5;D08;0.2059491
B11;B5;D09;-0.237703017
B11;B5;D10;0.204542459
B11;B5;D11;-0.2380957
B11;B5;D12;0.207241827
B11;B6;D01;0.022201202
B11;B6;D02;-0.056266673
B11;B6;D03;0.022630555
B11;B6;D04;-0.054248442
B11;B6;D05;0.020962649
B11;B6;D06;-0.056357588
B11;B6;D07;0.021006491
B11;B6;D08;-0.056568664
B11;B6;D09;0.018438412
B11;B6;D10;-0.059293671
B11;B6;D11;0.019581673
B11;B6;D12;-0.060222399
B11;B7;D01;0.285707651
B11;B7;D02;-0.319647893
B11;B7;D03;0.28271921
B11;B7;D04;-0.31507216
B11;B7;D05;0.279011352
B11;B7;D06;-0.315435157
B11;B7;D07;0.2787835
B11;B7;D08;-0.316456584
B11;B7;D09;0.27727243
B11;B7;D10;-0.321378094
B11;B7;D11;0.281510425
B11;B7;D12;-0.32567549
B11;B8;D01;-1.246010745
B11;B8;D02;1.218034829
B11;B8;D03;-1.228160385
B11;B8;D04;1.206786724
B11;B8;D05;-1.221141005
B11;B8;D06;1.199073197
B11;B8;D07;-1.219398837
B11;B8;D08;1.200155177
B11;B8;D09;-1.226391198
B11;B8;D10;1.205341694
B11;B8;D11;-1.237811145
B11;B8;D12;1.220806404
B11;B8a;D01;0.545741484
B11;B8a;D02;-0.585180805
B11;B8a;D03;0.539865433
B11;B8a;D04;-0.578131814
B11;B8a;D05;0.534238859
B11;B8a;D06;-0.577571105
B11;B8a;D07;0.5332838
B11;B8a;D08;-0.578760133
B11;B8a;D09;0.532675869
B11;B8a;D10;-0.585228451
B11;B8a;D11;0.539206513
B11;B8a;D12;-0.593167457
B11;B9;D01;1.087793739
B11;B9;D02;-1.11763966
B11;B9;D03;1.074778149
B11;B9;D04;-1.105431516
B11;B9;D05;1.065760481
B11;B9;D06;-1.101584739
B11;B9;D07;1.063873117
B11;B9;D08;-1.103353966
B11;B9;D09;1.065791482
B11;B9;D10;-1.113499996
B11;B9;D11;1.076392163
B11;B9;D12;-1.128585602
B11;B10;D01;-0.62354352
B11;B10;D02;0.63064805
B11;B10;D03;-0.617132102
B11;B10;D04;0.624315724
B11;B10;D05;-0.611264018
B11;B10;D06;0.621284948
B11;B10;D07;-0.610271904
B11;B10;D08;0.620572277
B11;B10;D09;-0.612710351
B11;B10;D10;0.623826114
B11;B10;D11;-0.61963767
B11;B10;D12;0.63206215
B11;B12;D01;0.624132284
B11;B12;D02;-0.630308208
B11;B12;D03;0.615796167
B11;B12;D04;-0.623375744
B11;B12;D05;0.610605456
B11;B12;D06;-0.620416855
B11;B12;D07;0.610098323
B11;B12;D08;-0.621000207
B11;B12;D09;0.611821793
B11;B12;D10;-0.625120342
B11;B12;D11;0.61798188
B11;B12;D12;-0.633961883
B12;B1;D01;0.196129827
B12;B1;D02;-0.214006064
B12;B1;D03;0.194567563
B12;B1;D04;-0.211370823
B12;B1;D05;0.192931983
B12;B1;D06;-0.212088235
B12;B1;D07;0.191981713
B12;B1;D08;-0.212905885
B12;B1;D09;0.190779055
B12;B1;D10;-0.216935403
B12;B1;D11;0.19373823
B12;B1;D12;-0.220228132
B12;B2;D01;-2.132061077
B12;B2;D02;2.109427067
B12;B2;D03;-2.102784108
B12;B2;D04;2.088016296
B12;B2;D05;-2.088236771
B12;B2;D06;2.076406322
B12;B2;D07;-2.085592898
B12;B2;D08;2.078246704
B12;B2;D09;-2.096175703
B12;B2;D10;2.089200645
B12;B2;D11;-2.115243816
B12;B2;D12;2.116723226
B12;B3;D01;-1.607801206
B12;B3;D02;1.586333046
B12;B3;D03;-1.585052189
B12;B3;D04;1.570840686
B12;B3;D05;-1.574497692
B12;B3;D06;1.561095388
B12;B3;D07;-1.572817233
B12;B3;D08;1.562916063
B12;B3;D09;-1.580968401
B12;B3;D10;1.570475409
B12;B3;D11;-1.596700695
B12;B3;D12;1.591126743
B12;B4;D01;-1.12588471
B12;B4;D02;1.102477194
B12;B4;D03;-1.109933933
B12;B4;D04;1.091854178
B12;B4;D05;-1.102791402
B12;B4;D06;1.084313775
B12;B4;D07;-1.101403438
B12;B4;D08;1.085295606
B12;B4;D09;-1.10798102
B12;B4;D10;1.090051375
B12;B4;D11;-1.117524461
B12;B4;D12;1.104443963
B12;B5;D01;-0.862541918
B12;B5;D02;0.839767041
B12;B5;D03;-0.850089214
B12;B5;D04;0.832438594
B12;B5;D05;-0.844825988
B12;B5;D06;0.825342142
B12;B5;D07;-0.843943999
B12;B5;D08;0.826951518
B12;B5;D09;-0.849523509
B12;B5;D10;0.82966943
B12;B5;D11;-0.856074651
B12;B5;D12;0.841222062
